projet;immeuble;niveau;numero_lot;typologie;surface_habitable;surface_balcon;surface_totale;nb_chambres;nb_sdb;orientation;exposition;ascenseur;parking;prix_dh;prix_m2;statut;date_fin_option;plan_fichier;plan_architecte;plan_visuel;visite_360;notes
tamount;;;116;terrain;83.0;0.0;83.0;0;0;rue;;;aucun;456500;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 14
tamount;;;117;terrain;84.0;0.0;84.0;0;0;rue;;;aucun;462000;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 14
tamount;;;118;terrain;84.0;0.0;84.0;0;0;rue;;;aucun;420000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 14
tamount;;;119;terrain;84.0;0.0;84.0;0;0;rue;;;aucun;504000;6000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 14
tamount;;;12;terrain;79.0;0.0;79.0;0;0;angle;;;aucun;454250;5750;disponible;;;;;;Consistance hc2 · Façade 2 · Voie 10+PARK
tamount;;;120;terrain;88.0;0.0;88.0;0;0;rue;;;aucun;484000;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 14
tamount;;;121;terrain;90.0;0.0;90.0;0;0;angle;;;aucun;562500;6250;disponible;;;;;;Consistance hc2 · Façade 2 · Voie 12+12
tamount;;;122;terrain;120.0;0.0;120.0;0;0;angle;;;aucun;900000;7500;disponible;;;;;;Consistance hc3 · Façade 2 · Voie 30+12
tamount;;;123;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;780000;6500;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;124;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;720000;6000;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;125;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;720000;6000;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;126;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;720000;6000;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;127;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;780000;6500;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;128;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;720000;6000;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;129;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;780000;6500;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;13;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;319500;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;130;terrain;124.0;0.0;124.0;0;0;rue;;;aucun;806000;6500;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;131;terrain;82.0;0.0;82.0;0;0;rue;;;aucun;451000;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie park
tamount;;;132;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;390500;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;133;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;355000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;134;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;355000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;135;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;355000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;136;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;355000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;137;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;355000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;138;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;355000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;139;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;390500;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;14;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;319500;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;140;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;385000;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;141;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;355000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;142;terrain;75.0;0.0;75.0;0;0;angle;;;aucun;393750;5250;disponible;;;;;;Consistance hc2 · Façade 2 · Voie 12+12
tamount;;;143;terrain;70.0;0.0;70.0;0;0;angle;;;aucun;402500;5750;disponible;;;;;;Consistance hc2 · Façade 2 · Voie 18+EV2
tamount;;;144;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;350000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;145;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;385000;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;146;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;385000;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;147;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;385000;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;148;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;350000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;149;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;350000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;15;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;284000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;150;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;350000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;151;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;350000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;152;terrain;113.0;0.0;113.0;0;0;rue;;;aucun;621500;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 18
tamount;;;153;terrain;84.0;0.0;84.0;0;0;rue;;;aucun;378000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;154;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;155;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;156;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;157;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;158;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;159;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;16;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;284000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;160;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;161;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;162;terrain;70.0;0.0;70.0;0;0;angle;;;aucun;437500;6250;disponible;;;;;;Consistance hc2 · Façade 2 · Voie 10+EV2
tamount;;;163;terrain;83.0;0.0;83.0;0;0;rue;;;aucun;539500;6500;disponible;;;;;;Consistance hc2 · Façade 3 · Voie 12+10+P
tamount;;;164;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;165;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
tamount;;;166;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;315000;4500;disponible;;;;;;Consistance he2 · Façade 1 · Voie 10
